TransactionId,Timestamp,ItemName,Quantity,PricePaid,PaymentMethod,CustomerLoyaltyId
T6564,09:22,Dalda Cooking Oil 5L,2,4500,Card,L6489
T6565,09:24,Yogurt Pack 1kg,4,1200,Cash,None
T6566,09:27,Yogurt Pack 1kg,3,900,Wallet,None
T6567,09:30,Nestle Milkpak 1L,12,3600,Card,L3924
T6568,09:33,Nestle Milkpak 1L,4,1200,Cash,None
T6569,09:34,Surf Excel 1kg,8,3680,Cash,L7544
T6570,09:37,Yogurt Pack 1kg,4,1200,Cash,L3361
T6571,09:39,Tapal Danedar 900g,1,1350,Card,L7544
T6572,09:42,Yogurt Pack 1kg,10,3000,Wallet,None
T6573,09:44,Dalda Cooking Oil 5L,2,4500,Card,L8499
T6574,09:46,Dalda Cooking Oil 5L,1,2250,Cash,None
T6575,09:49,Nestle Milkpak 1L,3,900,Card,L7544
T6576,09:50,Surf Excel 1kg,2,920,Wallet,None
T6577,09:51,Nestle Milkpak 1L,10,3000,Card,None
T6578,09:52,Yogurt Pack 1kg,5,1500,Cash,None
T6579,09:54,Tapal Danedar 900g,2,2700,Wallet,L3361
T6580,09:56,Nestle Milkpak 1L,7,2100,Wallet,None
T6581,09:57,Yogurt Pack 1kg,12,3600,Card,None
T6582,09:59,Surf Excel 1kg,1,460,Wallet,L6649
T6583,10:01,Nestle Milkpak 1L,7,2100,Wallet,None
T6584,10:03,Yogurt Pack 1kg,12,3600,Cash,None
T6585,10:04,Nestle Milkpak 1L,11,3300,Cash,None
T6586,10:05,Nestle Milkpak 1L,12,3600,Wallet,L5976
T6587,10:07,Yogurt Pack 1kg,9,2700,Wallet,None
T6588,10:09,Yogurt Pack 1kg,3,900,Card,L6489
T6589,10:10,Tapal Danedar 900g,1,1350,Wallet,None
T6590,10:12,Surf Excel 1kg,3,1380,Card,L9073
T6591,10:15,Surf Excel 1kg,4,1840,Cash,None
T6592,10:16,Nestle Milkpak 1L,6,1800,Wallet,None
T6593,10:18,Nestle Milkpak 1L,9,2700,Card,L7262
T6594,10:21,Dalda Cooking Oil 5L,1,2250,Wallet,None
T6595,10:24,Yogurt Pack 1kg,3,900,Cash,L9073
T6596,10:25,Dalda Cooking Oil 5L,3,6750,Card,L9205
T6597,10:26,Nestle Milkpak 1L,12,3600,Wallet,L6002
T6598,10:28,Tapal Danedar 900g,2,2700,Card,L3361
T6599,10:31,Surf Excel 1kg,10,4600,Cash,None
T6600,10:32,Surf Excel 1kg,2,920,Cash,None
T6601,10:34,Tapal Danedar 900g,1,1350,Wallet,None
T6602,10:36,Surf Excel 1kg,10,4600,Card,None
T6603,10:38,Nestle Milkpak 1L,7,2100,Cash,None
T6604,10:40,Dalda Cooking Oil 5L,2,4500,Cash,None
T6605,10:41,Dalda Cooking Oil 5L,3,6750,Wallet,None
T6606,10:44,Nestle Milkpak 1L,9,2700,Cash,None
T6607,10:45,Dalda Cooking Oil 5L,3,6750,Card,L6002
T6608,10:47,Dalda Cooking Oil 5L,1,2250,Card,None
T6609,10:49,Dalda Cooking Oil 5L,1,2250,Wallet,None
T6610,10:51,Dalda Cooking Oil 5L,3,6750,Wallet,None
T6611,10:52,Nestle Milkpak 1L,6,1800,Wallet,None
T6612,10:53,Surf Excel 1kg,6,2760,Card,L4743
T6613,10:56,Yogurt Pack 1kg,12,3600,Cash,None
T6614,10:57,Dalda Cooking Oil 5L,2,4500,Cash,None
T6615,11:00,Nestle Milkpak 1L,6,1800,Wallet,L2055
T6616,11:01,Surf Excel 1kg,7,3220,Cash,L4743
T6617,11:04,Surf Excel 1kg,1,460,Cash,None
T6618,11:07,Dalda Cooking Oil 5L,2,4500,Cash,L9205
T6619,11:08,Dalda Cooking Oil 5L,3,6750,Cash,L5210
T6620,11:10,Surf Excel 1kg,1,460,Cash,None
T6621,11:12,Yogurt Pack 1kg,8,2400,Cash,None
T6622,11:13,Surf Excel 1kg,3,1380,Card,None
T6623,11:14,Dalda Cooking Oil 5L,3,6750,Wallet,None
T6624,11:15,Dalda Cooking Oil 5L,2,4500,Wallet,L6988
T6625,11:16,Yogurt Pack 1kg,4,1200,Cash,L9205
T6626,11:19,Tapal Danedar 900g,3,4050,Wallet,None
T6627,11:21,Tapal Danedar 900g,3,4050,Wallet,None
T6628,11:23,Nestle Milkpak 1L,4,1200,Wallet,L6002
T6629,11:26,Surf Excel 1kg,7,3220,Cash,None
T6630,11:27,Surf Excel 1kg,10,4600,Cash,None
T6631,11:30,Tapal Danedar 900g,3,4050,Card,None
T6632,11:33,Nestle Milkpak 1L,12,3600,Cash,L7915
T6633,11:36,Surf Excel 1kg,6,2760,Wallet,L7544
T6634,11:38,Nestle Milkpak 1L,12,3600,Card,None
T6635,11:41,Nestle Milkpak 1L,12,3600,Cash,None
T6636,11:43,Yogurt Pack 1kg,12,3600,Card,L3361
T6637,11:46,Surf Excel 1kg,1,460,Cash,L7915
T6638,11:48,Tapal Danedar 900g,1,1350,Cash,None
T6639,11:49,Dalda Cooking Oil 5L,1,2250,Wallet,None
T6640,11:50,Nestle Milkpak 1L,7,2100,Cash,L3924
T6641,11:51,Yogurt Pack 1kg,12,3600,Card,L3361
T6642,11:52,Surf Excel 1kg,8,3680,Card,None
T6643,11:53,Surf Excel 1kg,9,4140,Cash,L3361
T6644,11:55,Surf Excel 1kg,10,4600,Cash,None
T6645,11:56,Dalda Cooking Oil 5L,1,2250,Card,None
T6646,11:57,Yogurt Pack 1kg,4,1200,Cash,L4743
T6647,11:58,Nestle Milkpak 1L,12,3600,Card,L3361
T6648,12:00,Nestle Milkpak 1L,7,2100,Cash,None
T6649,12:03,Nestle Milkpak 1L,6,1800,Cash,None
T6650,12:06,Dalda Cooking Oil 5L,3,6750,Cash,None
T6651,12:07,Tapal Danedar 900g,1,1350,Cash,None
T6652,12:08,Dalda Cooking Oil 5L,1,2250,Wallet,None
T6653,12:11,Surf Excel 1kg,2,920,Wallet,L3361
T6654,12:12,Tapal Danedar 900g,3,4050,Cash,L7544
T6655,12:13,Yogurt Pack 1kg,5,1500,Cash,L8499
T6656,12:14,Surf Excel 1kg,1,460,Card,L5210
T6657,12:17,Dalda Cooking Oil 5L,1,2250,Card,L7544
T6658,12:19,Tapal Danedar 900g,2,2700,Wallet,L8499
T6659,12:20,Dalda Cooking Oil 5L,1,2250,Card,L3924
T6660,12:21,Dalda Cooking Oil 5L,2,4500,Wallet,None
T6661,12:22,Yogurt Pack 1kg,9,2700,Cash,None
T6662,12:25,Surf Excel 1kg,3,1380,Card,L6489
T6663,12:28,Dalda Cooking Oil 5L,3,6750,Cash,L7544
T6664,12:29,Tapal Danedar 900g,1,1350,Card,None
T6665,12:31,Nestle Milkpak 1L,3,900,Cash,None
T6666,12:34,Yogurt Pack 1kg,3,900,Wallet,None
T6667,12:37,Tapal Danedar 900g,2,2700,Cash,None
T6668,12:40,Yogurt Pack 1kg,8,2400,Card,None
T6669,12:41,Surf Excel 1kg,4,1840,Cash,L6649
T6670,12:43,Surf Excel 1kg,2,920,Card,None
T6671,12:44,Nestle Milkpak 1L,11,3300,Cash,L4743
T6672,12:45,Surf Excel 1kg,6,2760,Card,L3924
T6673,12:48,Tapal Danedar 900g,1,1350,Wallet,L5210
T6674,12:51,Yogurt Pack 1kg,3,900,Card,L6489
T6675,12:54,Nestle Milkpak 1L,3,900,Cash,L4743
T6676,12:55,Tapal Danedar 900g,3,4050,Wallet,None
T6677,12:56,Tapal Danedar 900g,3,4050,Card,L3924
T6678,12:57,Surf Excel 1kg,10,4600,Card,L6002
T6679,12:59,Nestle Milkpak 1L,5,1500,Wallet,None
T6680,13:01,Tapal Danedar 900g,2,2700,Wallet,None
T6681,13:03,Yogurt Pack 1kg,5,1500,Cash,None
T6682,13:05,Nestle Milkpak 1L,12,3600,Card,L3361
T6683,13:06,Nestle Milkpak 1L,9,2700,Cash,L7262
T6684,13:08,Surf Excel 1kg,9,4140,Wallet,None
T6685,13:10,Dalda Cooking Oil 5L,1,2250,Wallet,None
T6686,13:11,Tapal Danedar 900g,2,2700,Cash,L6002
T6687,13:13,Surf Excel 1kg,10,4600,Cash,None
T6688,13:16,Dalda Cooking Oil 5L,3,6750,Cash,L6988
T6689,13:18,Nestle Milkpak 1L,12,3600,Cash,L7544
T6690,13:20,Tapal Danedar 900g,3,4050,Wallet,L3956
T6691,13:22,Surf Excel 1kg,1,460,Cash,L8910
T6692,13:23,Nestle Milkpak 1L,12,3600,Cash,None
T6693,13:25,Surf Excel 1kg,3,1380,Wallet,L6489
T6694,13:26,Dalda Cooking Oil 5L,2,4500,Card,None
T6695,13:27,Yogurt Pack 1kg,7,2100,Wallet,None
T6696,13:30,Yogurt Pack 1kg,10,3000,Cash,L9205
T6697,13:32,Nestle Milkpak 1L,3,900,Card,L9073
T6698,13:34,Surf Excel 1kg,3,1380,Card,L8910
T6699,13:36,Tapal Danedar 900g,3,4050,Wallet,L5976
T6700,13:39,Surf Excel 1kg,7,3220,Wallet,L8499
T6701,13:42,Dalda Cooking Oil 5L,2,4500,Card,L7544
T6702,13:45,Tapal Danedar 900g,2,2700,Cash,L5976
T6703,13:46,Tapal Danedar 900g,2,2700,Cash,None
T6704,13:47,Dalda Cooking Oil 5L,1,2250,Wallet,None
T6705,13:48,Surf Excel 1kg,2,920,Cash,None
T6706,13:50,Yogurt Pack 1kg,3,900,Wallet,L9073
T6707,13:52,Yogurt Pack 1kg,8,2400,Cash,None
T6708,13:53,Surf Excel 1kg,4,1840,Cash,None
T6709,13:54,Nestle Milkpak 1L,5,1500,Card,L6489
T6710,13:55,Tapal Danedar 900g,3,4050,Cash,None
T6711,13:57,Surf Excel 1kg,8,3680,Cash,None
T6712,13:59,Nestle Milkpak 1L,12,3600,Cash,None
T6713,14:01,Yogurt Pack 1kg,5,1500,Cash,None
T6714,14:02,Dalda Cooking Oil 5L,1,2250,Card,L8499
T6715,14:03,Dalda Cooking Oil 5L,3,6750,Card,L7372
T6716,14:05,Yogurt Pack 1kg,3,900,Wallet,None
T6717,14:07,Nestle Milkpak 1L,10,3000,Card,L6489
T6718,14:10,Tapal Danedar 900g,2,2700,Card,L9073
T6719,14:11,Yogurt Pack 1kg,12,3600,Card,None
T6720,14:14,Dalda Cooking Oil 5L,3,6750,Card,L7544
T6721,14:16,Nestle Milkpak 1L,4,1200,Card,None
T6722,14:17,Yogurt Pack 1kg,10,3000,Card,L2055
T6723,14:19,Nestle Milkpak 1L,8,2400,Card,L6489
T6724,14:22,Yogurt Pack 1kg,3,900,Wallet,None
T6725,14:24,Nestle Milkpak 1L,3,900,Wallet,None
T6726,14:25,Yogurt Pack 1kg,5,1500,Wallet,L7262
T6727,14:27,Surf Excel 1kg,5,2300,Cash,None
T6728,14:29,Nestle Milkpak 1L,5,1500,Wallet,L4743
T6729,14:30,Dalda Cooking Oil 5L,1,2250,Wallet,None
T6730,14:32,Dalda Cooking Oil 5L,3,6750,Wallet,L6489
T6731,14:35,Dalda Cooking Oil 5L,1,2250,Card,L8499
T6732,14:37,Surf Excel 1kg,3,1380,Wallet,L7372
T6733,14:39,Dalda Cooking Oil 5L,1,2250,Cash,L3361
T6734,14:41,Tapal Danedar 900g,3,4050,Cash,L7915
T6735,14:42,Tapal Danedar 900g,1,1350,Card,L7372
T6736,14:43,Yogurt Pack 1kg,11,3300,Wallet,None
T6737,14:44,Yogurt Pack 1kg,8,2400,Card,None
T6738,14:46,Yogurt Pack 1kg,5,1500,Wallet,L7915
T6739,14:48,Nestle Milkpak 1L,12,3600,Wallet,None
T6740,14:50,Dalda Cooking Oil 5L,1,2250,Card,L4743
T6741,14:52,Tapal Danedar 900g,3,4050,Card,None
T6742,14:53,Nestle Milkpak 1L,9,2700,Cash,L5976
T6743,14:55,Dalda Cooking Oil 5L,3,6750,Cash,None
T6744,14:58,Yogurt Pack 1kg,8,2400,Card,L7262
T6745,15:00,Yogurt Pack 1kg,11,3300,Card,L9073
T6746,15:03,Surf Excel 1kg,8,3680,Card,None
T6747,15:06,Surf Excel 1kg,6,2760,Cash,L5976
T6748,15:07,Dalda Cooking Oil 5L,1,2250,Card,L9073
T6749,15:09,Yogurt Pack 1kg,6,1800,Cash,None
T6750,15:11,Dalda Cooking Oil 5L,1,2250,Card,None
T6751,15:12,Yogurt Pack 1kg,12,3600,Card,L6649
T6752,15:14,Surf Excel 1kg,5,2300,Cash,None
T6753,15:17,Surf Excel 1kg,6,2760,Card,None
T6754,15:20,Tapal Danedar 900g,2,2700,Cash,L6489
T6755,15:21,Nestle Milkpak 1L,8,2400,Card,L7915
T6756,15:23,Dalda Cooking Oil 5L,2,4500,Cash,None
T6757,15:24,Nestle Milkpak 1L,6,1800,Card,None
T6758,15:25,Dalda Cooking Oil 5L,1,2250,Wallet,None
T6759,15:27,Yogurt Pack 1kg,9,2700,Cash,L7544
T6760,15:29,Surf Excel 1kg,9,4140,Card,None
T6761,15:32,Tapal Danedar 900g,1,1350,Cash,L9073
T6762,15:35,Surf Excel 1kg,2,920,Wallet,None
T6763,15:36,Surf Excel 1kg,10,4600,Wallet,None
T6764,15:38,Dalda Cooking Oil 5L,1,2250,Card,None
T6765,15:39,Yogurt Pack 1kg,6,1800,Card,None
T6766,15:42,Surf Excel 1kg,1,460,Cash,None
T6767,15:44,Dalda Cooking Oil 5L,1,2250,Cash,None
T6768,15:46,Tapal Danedar 900g,3,4050,Card,L6002
T6769,15:48,Nestle Milkpak 1L,5,1500,Wallet,None
T6770,15:49,Yogurt Pack 1kg,5,1500,Wallet,None
T6771,15:51,Nestle Milkpak 1L,10,3000,Wallet,L3361
T6772,15:53,Yogurt Pack 1kg,7,2100,Card,None
T6773,15:55,Surf Excel 1kg,1,460,Wallet,None
T6774,15:56,Surf Excel 1kg,4,1840,Cash,None
T6775,15:57,Nestle Milkpak 1L,12,3600,Cash,L7544
T6776,15:59,Dalda Cooking Oil 5L,2,4500,Cash,L3956
T6777,16:02,Surf Excel 1kg,10,4600,Cash,None
T6778,16:04,Nestle Milkpak 1L,12,3600,Card,L7372
T6779,16:05,Dalda Cooking Oil 5L,3,6750,Card,None
T6780,16:06,Nestle Milkpak 1L,7,2100,Card,None
T6781,16:08,Surf Excel 1kg,10,4600,Cash,L6493
T6782,16:10,Tapal Danedar 900g,2,2700,Card,None
T6783,16:13,Nestle Milkpak 1L,6,1800,Card,L6493
T6784,16:16,Dalda Cooking Oil 5L,3,6750,Card,None
T6785,16:18,Tapal Danedar 900g,3,4050,Card,None
T6786,16:20,Surf Excel 1kg,5,2300,Wallet,L7915
T6787,16:21,Nestle Milkpak 1L,8,2400,Wallet,L3956
T6788,16:22,Nestle Milkpak 1L,7,2100,Wallet,None
T6789,16:23,Nestle Milkpak 1L,3,900,Wallet,None
T6790,16:25,Dalda Cooking Oil 5L,1,2250,Card,None
T6791,16:27,Nestle Milkpak 1L,9,2700,Wallet,None
T6792,16:28,Surf Excel 1kg,2,920,Cash,L7915
T6793,16:29,Yogurt Pack 1kg,5,1500,Wallet,L3956
T6794,16:31,Surf Excel 1kg,4,1840,Card,None
T6795,16:33,Nestle Milkpak 1L,8,2400,Cash,None
T6796,16:36,Tapal Danedar 900g,2,2700,Card,L7544
T6797,16:37,Yogurt Pack 1kg,8,2400,Card,None
T6798,16:38,Yogurt Pack 1kg,9,2700,Cash,None
T6799,16:40,Nestle Milkpak 1L,5,1500,Wallet,L5210
T6800,16:43,Tapal Danedar 900g,1,1350,Cash,L7915
T6801,16:46,Dalda Cooking Oil 5L,1,2250,Cash,None
T6802,16:49,Yogurt Pack 1kg,8,2400,Card,L7372
T6803,16:51,Tapal Danedar 900g,2,2700,Wallet,None
T6804,16:53,Yogurt Pack 1kg,7,2100,Card,None
T6805,16:54,Tapal Danedar 900g,1,1350,Card,None
T6806,16:55,Tapal Danedar 900g,2,2700,Cash,L6988
T6807,16:58,Yogurt Pack 1kg,6,1800,Cash,None
T6808,16:59,Nestle Milkpak 1L,6,1800,Wallet,L5210
T6809,17:01,Tapal Danedar 900g,2,2700,Cash,None
T6810,17:03,Surf Excel 1kg,2,920,Cash,None
T6811,17:05,Surf Excel 1kg,3,1380,Cash,None
T6812,17:07,Dalda Cooking Oil 5L,2,4500,Wallet,None
T6813,17:08,Yogurt Pack 1kg,8,2400,Card,None
T6814,17:10,Surf Excel 1kg,2,920,Cash,None
T6815,17:11,Dalda Cooking Oil 5L,1,2250,Card,L6002
T6816,17:12,Yogurt Pack 1kg,7,2100,Wallet,None
T6817,17:15,Dalda Cooking Oil 5L,3,6750,Cash,L8499
T6818,17:16,Tapal Danedar 900g,1,1350,Card,L9205
T6819,17:19,Yogurt Pack 1kg,5,1500,Cash,L3924
T6820,17:22,Dalda Cooking Oil 5L,2,4500,Card,L5210
T6821,17:25,Dalda Cooking Oil 5L,1,2250,Wallet,L9205
T6822,17:26,Yogurt Pack 1kg,4,1200,Wallet,L3924
T6823,17:28,Surf Excel 1kg,9,4140,Wallet,None
T6824,17:29,Yogurt Pack 1kg,5,1500,Card,None
T6825,17:31,Tapal Danedar 900g,1,1350,Card,None
T6826,17:32,Tapal Danedar 900g,2,2700,Wallet,None
T6827,17:33,Yogurt Pack 1kg,5,1500,Cash,None
T6828,17:35,Surf Excel 1kg,8,3680,Wallet,L8499
T6829,17:37,Nestle Milkpak 1L,6,1800,Cash,None
T6830,17:39,Dalda Cooking Oil 5L,1,2250,Card,None
T6831,17:40,Dalda Cooking Oil 5L,1,2250,Wallet,None
T6832,17:43,Nestle Milkpak 1L,7,2100,Card,None
T6833,17:44,Tapal Danedar 900g,3,4050,Cash,None
T6834,17:47,Yogurt Pack 1kg,11,3300,Card,None
T6835,17:49,Dalda Cooking Oil 5L,1,2250,Card,None
T6836,17:51,Nestle Milkpak 1L,11,3300,Cash,L9073
T6837,17:53,Yogurt Pack 1kg,6,1800,Cash,None
T6838,17:56,Tapal Danedar 900g,3,4050,Wallet,None
T6839,17:58,Dalda Cooking Oil 5L,1,2250,Cash,L6988
T6840,18:00,Dalda Cooking Oil 5L,2,4500,Card,None
T6841,18:03,Dalda Cooking Oil 5L,1,2250,Card,None
T6842,18:06,Nestle Milkpak 1L,6,1800,Cash,None
T6843,18:09,Dalda Cooking Oil 5L,3,6750,Cash,None
T6844,18:12,Nestle Milkpak 1L,9,2700,Cash,L8910
T6845,18:13,Dalda Cooking Oil 5L,1,2250,Cash,None
T6846,18:14,Surf Excel 1kg,3,1380,Card,None
T6847,18:16,Dalda Cooking Oil 5L,3,6750,Wallet,None
T6848,18:17,Tapal Danedar 900g,3,4050,Cash,L6489
T6849,18:20,Surf Excel 1kg,3,1380,Card,None
T6850,18:21,Yogurt Pack 1kg,11,3300,Wallet,L9073
T6851,18:24,Nestle Milkpak 1L,12,3600,Wallet,None
T6852,18:25,Nestle Milkpak 1L,12,3600,Wallet,None
T6853,18:27,Nestle Milkpak 1L,4,1200,Wallet,None
T6854,18:30,Nestle Milkpak 1L,8,2400,Card,None
T6855,18:31,Nestle Milkpak 1L,10,3000,Card,L2055
T6856,18:34,Nestle Milkpak 1L,5,1500,Card,None
T6857,18:35,Nestle Milkpak 1L,11,3300,Card,L6002
T6858,18:37,Dalda Cooking Oil 5L,2,4500,Cash,None
T6859,18:39,Surf Excel 1kg,4,1840,Cash,L8910
T6860,18:42,Nestle Milkpak 1L,5,1500,Cash,None
T6861,18:45,Yogurt Pack 1kg,4,1200,Wallet,None
T6862,18:48,Nestle Milkpak 1L,8,2400,Cash,None
T6863,18:50,Dalda Cooking Oil 5L,2,4500,Cash,None
T6864,18:51,Dalda Cooking Oil 5L,3,6750,Wallet,None
T6865,18:52,Yogurt Pack 1kg,5,1500,Cash,L6489
T6866,18:54,Tapal Danedar 900g,1,1350,Cash,None
T6867,18:57,Tapal Danedar 900g,2,2700,Card,None
T6868,19:00,Tapal Danedar 900g,2,2700,Wallet,None
T6869,19:01,Yogurt Pack 1kg,9,2700,Card,None
T6870,19:04,Tapal Danedar 900g,1,1350,Card,None
T6871,19:05,Surf Excel 1kg,7,3220,Card,L5210
T6872,19:07,Tapal Danedar 900g,1,1350,Card,None
T6873,19:10,Surf Excel 1kg,5,2300,Wallet,L6493
T6874,19:13,Yogurt Pack 1kg,5,1500,Card,None
T6875,19:15,Tapal Danedar 900g,3,4050,Card,None
T6876,19:18,Tapal Danedar 900g,2,2700,Wallet,None
T6877,19:19,Tapal Danedar 900g,2,2700,Card,L8499
T6878,19:20,Surf Excel 1kg,3,1380,Wallet,None
T6879,19:23,Yogurt Pack 1kg,5,1500,Wallet,L3361
T6880,19:25,Surf Excel 1kg,9,4140,Cash,None
T6881,19:27,Dalda Cooking Oil 5L,3,6750,Card,None
T6882,19:28,Yogurt Pack 1kg,8,2400,Card,None
T6883,19:29,Nestle Milkpak 1L,7,2100,Wallet,None
T6884,19:31,Surf Excel 1kg,10,4600,Card,None
T6885,19:33,Yogurt Pack 1kg,10,3000,Card,None
T6886,19:34,Yogurt Pack 1kg,7,2100,Card,None
T6887,19:35,Yogurt Pack 1kg,3,900,Wallet,L6988
T6888,19:38,Nestle Milkpak 1L,7,2100,Wallet,L4743
T6889,19:39,Surf Excel 1kg,1,460,Cash,None
T6890,19:40,Tapal Danedar 900g,3,4050,Wallet,None
T6891,19:41,Surf Excel 1kg,3,1380,Cash,None
T6892,19:44,Surf Excel 1kg,6,2760,Cash,L6002
T6893,19:47,Yogurt Pack 1kg,10,3000,Cash,None
T6894,19:50,Tapal Danedar 900g,1,1350,Card,None
T6895,19:51,Tapal Danedar 900g,3,4050,Wallet,None
T6896,19:53,Dalda Cooking Oil 5L,1,2250,Card,None
T6897,19:54,Dalda Cooking Oil 5L,2,4500,Card,None
T6898,19:56,Dalda Cooking Oil 5L,2,4500,Wallet,L3361
T6899,19:58,Surf Excel 1kg,6,2760,Cash,None
T6900,20:00,Dalda Cooking Oil 5L,2,4500,Cash,None
T6901,20:03,Yogurt Pack 1kg,4,1200,Card,L7372
T6902,20:04,Yogurt Pack 1kg,8,2400,Cash,None
T6903,20:07,Dalda Cooking Oil 5L,1,2250,Cash,None
T6904,20:08,Nestle Milkpak 1L,12,3600,Card,L6002
T6905,20:09,Yogurt Pack 1kg,10,3000,Card,None
T6906,20:11,Yogurt Pack 1kg,11,3300,Cash,L7372
T6907,20:13,Surf Excel 1kg,10,4600,Card,L6002
T6908,20:16,Tapal Danedar 900g,2,2700,Cash,None
T6909,20:19,Surf Excel 1kg,3,1380,Card,None
T6910,20:22,Surf Excel 1kg,10,4600,Card,None
T6911,20:24,Nestle Milkpak 1L,12,3600,Wallet,None
T6912,20:25,Surf Excel 1kg,5,2300,Cash,None
T6913,20:28,Dalda Cooking Oil 5L,1,2250,Wallet,None
T6914,20:31,Surf Excel 1kg,6,2760,Card,L3361
T6915,20:33,Nestle Milkpak 1L,3,900,Wallet,L6649
T6916,20:35,Yogurt Pack 1kg,8,2400,Card,None
T6917,20:38,Nestle Milkpak 1L,6,1800,Card,None
T6918,20:41,Tapal Danedar 900g,2,2700,Wallet,L9073
T6919,20:42,Nestle Milkpak 1L,10,3000,Wallet,None
T6920,20:44,Nestle Milkpak 1L,6,1800,Cash,L4743
T6921,20:46,Nestle Milkpak 1L,11,3300,Cash,L5976
T6922,20:49,Surf Excel 1kg,6,2760,Wallet,L5976
T6923,20:50,Tapal Danedar 900g,2,2700,Wallet,L7915
T6924,20:51,Yogurt Pack 1kg,12,3600,Card,None
T6925,20:54,Nestle Milkpak 1L,11,3300,Cash,L9205
T6926,20:55,Yogurt Pack 1kg,10,3000,Card,L8910
T6927,20:56,Surf Excel 1kg,10,4600,Card,None
T6928,20:58,Dalda Cooking Oil 5L,1,2250,Cash,None
T6929,21:00,Tapal Danedar 900g,2,2700,Card,None
T6930,21:03,Tapal Danedar 900g,1,1350,Card,None
T6931,21:06,Yogurt Pack 1kg,5,1500,Cash,None
T6932,21:07,Dalda Cooking Oil 5L,2,4500,Card,None
T6933,21:10,Dalda Cooking Oil 5L,3,6750,Cash,L7544
T6934,21:12,Yogurt Pack 1kg,5,1500,Cash,None
T6935,21:15,Yogurt Pack 1kg,12,3600,Card,None
T6936,21:18,Tapal Danedar 900g,2,2700,Cash,None
T6937,21:19,Surf Excel 1kg,7,3220,Cash,None
T6938,21:22,Yogurt Pack 1kg,10,3000,Wallet,None
T6939,21:23,Yogurt Pack 1kg,7,2100,Cash,L5976
T6940,21:26,Tapal Danedar 900g,1,1350,Card,None
T6941,21:28,Nestle Milkpak 1L,4,1200,Cash,L9205
T6942,21:30,Tapal Danedar 900g,3,4050,Cash,None
T6943,21:32,Nestle Milkpak 1L,5,1500,Card,L6649
T6944,21:33,Surf Excel 1kg,1,460,Cash,None
T6945,21:36,Dalda Cooking Oil 5L,3,6750,Card,None
T6946,21:39,Tapal Danedar 900g,2,2700,Cash,L8910
T6947,21:40,Nestle Milkpak 1L,6,1800,Wallet,None
T6948,21:43,Tapal Danedar 900g,1,1350,Card,None
T6949,21:46,Nestle Milkpak 1L,8,2400,Card,None
T6950,21:47,Nestle Milkpak 1L,4,1200,Card,None
T6951,21:48,Yogurt Pack 1kg,4,1200,Wallet,L8499
T6952,21:50,Tapal Danedar 900g,3,4050,Card,L6649
T6953,21:51,Surf Excel 1kg,3,1380,Card,L3924
T6954,21:53,Surf Excel 1kg,5,2300,Wallet,L7915
T6955,21:55,Dalda Cooking Oil 5L,3,6750,Cash,None
T6956,21:57,Yogurt Pack 1kg,5,1500,Cash,None
T6957,21:59,Yogurt Pack 1kg,4,1200,Cash,None
T6958,22:00,Nestle Milkpak 1L,8,2400,Cash,L7262
T6959,22:02,Surf Excel 1kg,5,2300,Wallet,None
T6960,22:05,Nestle Milkpak 1L,10,3000,Cash,L7915
T6961,22:07,Dalda Cooking Oil 5L,3,6750,Cash,None
T6962,22:08,Nestle Milkpak 1L,5,1500,Cash,L6493
T6963,22:09,Yogurt Pack 1kg,12,3600,Cash,None
T6964,22:10,Dalda Cooking Oil 5L,1,2250,Wallet,L8499
T6965,22:11,Yogurt Pack 1kg,9,2700,Card,L6493
T6966,22:13,Surf Excel 1kg,3,1380,Wallet,None
T6967,22:14,Tapal Danedar 900g,1,1350,Wallet,L7915
T6968,22:15,Tapal Danedar 900g,3,4050,Cash,None
T6969,22:18,Nestle Milkpak 1L,8,2400,Cash,None
T6970,22:20,Surf Excel 1kg,6,2760,Wallet,None
T6971,22:23,Yogurt Pack 1kg,11,3300,Card,L6988
T6972,22:26,Yogurt Pack 1kg,3,900,Card,None
T6973,22:27,Nestle Milkpak 1L,4,1200,Wallet,L3924
T6974,22:29,Dalda Cooking Oil 5L,2,4500,Cash,None
T6975,22:32,Nestle Milkpak 1L,10,3000,Card,None
T6976,22:35,Dalda Cooking Oil 5L,2,4500,Cash,None
T6977,22:37,Yogurt Pack 1kg,9,2700,Cash,None
T6978,22:38,Dalda Cooking Oil 5L,1,2250,Cash,L7372
T6979,22:41,Tapal Danedar 900g,2,2700,Card,None
T6980,22:44,Yogurt Pack 1kg,10,3000,Wallet,None
T6981,22:47,Dalda Cooking Oil 5L,2,4500,Card,L5210
T6982,22:49,Yogurt Pack 1kg,9,2700,Card,None
T6983,22:52,Nestle Milkpak 1L,12,3600,Cash,None
T6984,22:55,Tapal Danedar 900g,3,4050,Wallet,L6489
T6985,22:56,Surf Excel 1kg,8,3680,Cash,None
T6986,22:58,Dalda Cooking Oil 5L,3,6750,Cash,L3956
T6987,22:59,Tapal Danedar 900g,1,1350,Wallet,None
T6988,23:00,Tapal Danedar 900g,3,4050,Wallet,L6002
T6989,08:02,Dalda Cooking Oil 5L,2,4500,Cash,None
T6990,08:04,Tapal Danedar 900g,3,4050,Cash,L7262
T6991,08:07,Yogurt Pack 1kg,7,2100,Card,None
T6992,08:10,Surf Excel 1kg,7,3220,Card,L8910
